employee_id,first_name,last_name,email,birthdate,age,gender,race,marital_status,state,start_date,exit_date,employee_status,employment_type,employee_classification_type,termination_type,title,department,payzone,performance_score,current_rating
3515,Kinsley,Flowers,kinsley.flowers@bilearner.com,4/29/1997,28,Male,White,Single,CO,3/9/2022,12/10/2022,Retired,Part-Time,Part-Time,Retirement,Area Sales Manager,Sales,Zone A,Fully Meets,4
3516,Deborah,Love,deborah.love@bilearner.com,6/25/1988,37,Male,Asian,Divorced,CO,4/7/2022,1/22/2023,Retired,Contract,Part-Time,Retirement,Area Sales Manager,Sales,Zone B,Exceeds,5
3517,Milagros,Francis,milagros.francis@bilearner.com,1/4/1942,83,Male,Hispanic,Widowed,IN,2/19/2020,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone A,Fully Meets,4
3518,Roberto,Michael,roberto.michael@bilearner.com,5/24/1969,56,Female,Hispanic,Married,CA,4/10/2021,7/4/2022,Involuntarily Terminated,Contract,Part-Time,Involuntary,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3519,Elaine,Ewing,elaine.ewing@bilearner.com,3/28/1951,74,Male,Hispanic,Widowed,CA,12/19/2021,3/2/2022,Voluntarily Terminated,Part-Time,Temporary,Resignation,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3520,Caiden,Munoz,caiden.munoz@bilearner.com,3/1/1963,62,Female,Black,Divorced,ND,12/13/2020,1/13/2023,Involuntarily Terminated,Full-Time,Temporary,Involuntary,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
3521,Jocelyn,Bradford,jocelyn.bradford@bilearner.com,4/16/1949,76,Female,Asian,Divorced,KY,2/26/2019,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
3522,Marques,Armstrong,marques.armstrong@bilearner.com,10/12/1983,41,Female,Other,Single,KY,3/2/2020,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
3523,Rohan,Chapman,rohan.chapman@bilearner.com,12/19/1978,46,Female,Other,Single,KY,6/25/2021,8/25/2022,Voluntarily Terminated,Full-Time,Temporary,Resignation,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
3524,Emmanuel,Franklin,emmanuel.franklin@bilearner.com,11/11/1999,25,Male,Asian,Divorced,TX,7/26/2021,5/4/2022,Voluntarily Terminated,Contract,Full-Time,Resignation,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3525,Clayton,Mccormick,clayton.mccormick@bilearner.com,1/29/1967,58,Male,Hispanic,Single,TX,7/3/2022,1/10/2023,Retired,Contract,Temporary,Retirement,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3526,Darius,Krause,darius.krause@bilearner.com,5/30/1948,77,Male,White,Widowed,TX,9/15/2022,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Fully Meets,4
3527,Ahmed,Hawkins,ahmed.hawkins@bilearner.com,10/15/1974,50,Male,Black,Married,CO,5/1/2020,2/25/2021,Retired,Full-Time,Temporary,Retirement,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
3528,Kymani,Benjamin,kymani.benjamin@bilearner.com,12/13/1991,33,Male,Hispanic,Widowed,CO,10/13/2022,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3529,Callum,Mcdaniel,callum.mcdaniel@bilearner.com,6/18/1994,31,Male,Hispanic,Single,IN,1/3/2020,8/24/2020,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3530,Zariah,Black,zariah.black@bilearner.com,6/16/1993,32,Female,Black,Widowed,CA,11/13/2019,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3531,Ronnie,Mayer,ronnie.mayer@bilearner.com,5/18/1943,82,Male,Black,Divorced,CA,6/17/2023,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
3532,Marlon,Ford,marlon.ford@bilearner.com,11/27/1966,58,Female,Black,Widowed,OR,10/14/2021,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
3533,Slade,Griffith,slade.griffith@bilearner.com,11/12/1966,58,Male,White,Married,ND,6/1/2021,7/16/2023,Voluntarily Terminated,Contract,Full-Time,Voluntary,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3534,Lee,Frye,lee.frye@bilearner.com,8/16/1959,65,Female,Asian,Single,KY,9/14/2018,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Fully Meets,4
3535,Veronica,Rowe,veronica.rowe@bilearner.com,2/2/1994,31,Female,Black,Single,KY,12/11/2018,6/2/2022,Retired,Full-Time,Temporary,Retirement,Area Sales Manager,Sales,Zone A,Fully Meets,4
3536,Aylin,Berg,aylin.berg@bilearner.com,1/2/1989,36,Female,Black,Single,GA,8/6/2022,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3537,Neveah,Rowe,neveah.rowe@bilearner.com,7/11/1954,71,Male,Hispanic,Married,TX,5/28/2022,2/24/2023,Retired,Contract,Part-Time,Retirement,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3538,Keith,Baxter,keith.baxter@bilearner.com,8/29/1959,65,Male,Asian,Widowed,TX,6/16/2019,3/5/2022,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3539,Chaz,Bruce,chaz.bruce@bilearner.com,11/27/1983,41,Male,Hispanic,Single,CO,12/8/2019,NULL,Active,Full-Time,Temporary,NULL,Area Sales Manager,Sales,Zone C,Exceeds,5
3540,Maya,Mccann,maya.mccann@bilearner.com,6/9/1983,42,Male,White,Widowed,CO,3/12/2020,10/9/2022,Retired,Full-Time,Full-Time,Retirement,Area Sales Manager,Sales,Zone B,Fully Meets,4
3541,Aaron,Weber,aaron.weber@bilearner.com,10/27/1991,33,Male,Black,Married,IN,4/6/2020,7/24/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3542,Ellie,Gill,ellie.gill@bilearner.com,3/1/1948,77,Male,White,Married,IN,4/15/2023,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,1
3543,Rayne,Kerr,rayne.kerr@bilearner.com,2/18/1981,44,Female,Black,Single,CA,11/10/2020,NULL,Active,Part-Time,Temporary,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
3544,Samara,Mcbride,samara.mcbride@bilearner.com,9/16/2000,24,Male,Asian,Single,CA,6/29/2023,7/9/2023,Retired,Contract,Temporary,Retirement,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
3545,Ryann,Rubio,ryann.rubio@bilearner.com,1/28/1943,82,Female,Black,Widowed,OR,3/7/2022,NULL,Active,Full-Time,Temporary,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
3546,Paris,Carr,paris.carr@bilearner.com,7/14/1980,45,Male,Hispanic,Widowed,ND,7/31/2021,1/27/2023,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
3547,Adriel,Wiggins,adriel.wiggins@bilearner.com,3/25/1947,78,Female,Other,Married,KY,1/20/2022,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3548,Sanaa,Glass,sanaa.glass@bilearner.com,1/25/1964,61,Female,White,Single,KY,7/11/2021,10/10/2022,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,1
3549,Ryan,Lynch,ryan.lynch@bilearner.com,3/17/1955,70,Female,Black,Divorced,GA,10/15/2018,10/18/2020,Retired,Full-Time,Full-Time,Retirement,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3550,Charlie,Atkinson,charlie.atkinson@bilearner.com,3/26/1988,37,Male,White,Divorced,TX,11/26/2021,10/14/2022,Voluntarily Terminated,Part-Time,Temporary,Resignation,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
3551,Emery,Roach,emery.roach@bilearner.com,7/4/1954,71,Male,Black,Married,TX,8/11/2018,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
3552,Harper,Ramos,harper.ramos@bilearner.com,8/11/1942,82,Male,White,Single,CO,2/16/2020,6/3/2020,Retired,Full-Time,Full-Time,Retirement,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
3553,Khalil,Mendez,khalil.mendez@bilearner.com,5/7/1949,76,Male,Black,Divorced,CO,1/20/2020,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
3554,Lizeth,Holland,lizeth.holland@bilearner.com,10/14/1958,66,Male,Asian,Widowed,IN,3/31/2019,NULL,Active,Part-Time,Temporary,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
3555,Matilda,Randall,matilda.randall@bilearner.com,1/11/1988,37,Female,Hispanic,Widowed,IN,1/6/2023,5/7/2023,Voluntarily Terminated,Full-Time,Temporary,Resignation,Area Sales Manager,Sales,Zone C,Fully Meets,4
3556,Damien,Howe,damien.howe@bilearner.com,6/16/1961,64,Male,White,Single,CA,7/18/2019,1/15/2020,Retired,Full-Time,Temporary,Retirement,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
3557,Nicholas,Obrien,nicholas.obrien@bilearner.com,6/6/1960,65,Male,Other,Single,MA,2/13/2019,NULL,Active,Part-Time,Temporary,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
3558,Mildred,Gentry,mildred.gentry@bilearner.com,6/4/1959,66,Female,Black,Single,MA,12/30/2018,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3559,Wilson K,Adinolfi,wilson k.adinolfi@bilearner.com,11/18/1991,33,Male,White,Single,MA,11/6/2019,9/6/2020,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
3560,Joanne,Handschiegl,joanne.handschiegl@bilearner.com,2/18/1954,71,Female,Asian,Divorced,MA,6/1/2022,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3561,Dianna,Blount,dianna.blount@bilearner.com,1/31/1959,66,Female,White,Married,MA,3/28/2023,NULL,Active,Part-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone C,Exceeds,5
3562,Jean,Crimmings,jean.crimmings@bilearner.com,4/9/1954,71,Female,Other,Single,MA,5/21/2019,1/5/2023,Retired,Contract,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3563,Nore,Sadki,nore.sadki@bilearner.com,10/15/1946,78,Male,Black,Widowed,MA,1/1/2019,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Fully Meets,4
3564,Susan,Lundy,susan.lundy@bilearner.com,11/7/1994,30,Female,White,Divorced,MA,1/26/2019,12/2/2020,Voluntarily Terminated,Full-Time,Temporary,Resignation,Production Technician II,Production & Operations,Zone C,Performance Improvement Plan,1
3565,Kramer,Keatts,kramer.keatts@bilearner.com,5/10/1968,57,Male,Other,Divorced,MA,9/11/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Fully Meets,4
3566,Maliki,Moumanil,maliki.moumanil@bilearner.com,10/5/1963,61,Male,Black,Single,MA,9/26/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,2
3567,Nader,Barton,nader.barton@bilearner.com,9/2/1966,58,Male,Asian,Widowed,MA,3/4/2023,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3568,Quinn,Rarrick,quinn.rarrick@bilearner.com,12/8/1974,50,Male,Asian,Divorced,MA,7/11/2023,7/29/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3569,Beatrice,Chace,beatrice.chace@bilearner.com,7/19/1995,30,Female,Hispanic,Divorced,MA,2/9/2019,8/28/2020,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3570,Adrienne J,Homberger,adrienne j.homberger@bilearner.com,11/23/1974,50,Female,Asian,Married,MA,4/19/2019,10/26/2021,Voluntarily Terminated,Full-Time,Temporary,Voluntary,Production Technician II,Production & Operations,Zone B,Performance Improvement Plan,1
3571,Marilyn,Linares,marilyn.linares@bilearner.com,8/29/1947,77,Female,White,Widowed,MA,7/7/2022,7/17/2023,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3572,Timothy,Sullivan,timothy.sullivan@bilearner.com,6/7/1994,31,Male,White,Single,MA,3/12/2019,5/19/2020,Retired,Contract,Part-Time,Retirement,Production Technician I,Production & Operations,Zone A,Exceeds,5
3573,Jennifer,Medeiros,jennifer.medeiros@bilearner.com,10/26/1983,41,Female,Asian,Divorced,MA,3/9/2020,10/17/2021,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Fully Meets,4
3574,Anna,Von Massenbach,anna.von massenbach@bilearner.com,5/6/1951,74,Female,Hispanic,Widowed,MA,5/18/2021,1/4/2022,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,1
3575,George,Johnson,george.johnson@bilearner.com,3/5/1987,38,Male,Hispanic,Single,MA,4/28/2021,1/18/2022,Voluntarily Terminated,Part-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone A,Exceeds,5
3576,Angela,Erilus,angela.erilus@bilearner.com,4/26/1992,33,Female,Asian,Single,MA,7/21/2021,4/26/2023,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician II,Production & Operations,Zone B,Fully Meets,4
3577,Miguel,Estremera,miguel.estremera@bilearner.com,5/30/1957,68,Male,White,Widowed,MA,9/15/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3578,Clinton,Owad,clinton.owad@bilearner.com,5/30/1957,68,Male,Hispanic,Married,MA,5/4/2019,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,2
3579,Constance,Sloan,constance.sloan@bilearner.com,11/15/1946,78,Female,Asian,Widowed,MA,5/20/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone C,Fully Meets,4
3580,Davion,Sanchez,davion.sanchez@bilearner.com,4/21/1942,83,Male,Other,Married,MA,12/16/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3581,Ross,Strickland,ross.strickland@bilearner.com,3/8/1943,82,Male,Other,Divorced,MA,11/20/2020,5/1/2023,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,2
3582,Augustus,Drake,augustus.drake@bilearner.com,8/9/1968,57,Male,Asian,Widowed,MA,8/19/2020,5/4/2022,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone B,Fully Meets,4
3583,Gracelyn,Huynh,gracelyn.huynh@bilearner.com,11/20/1958,66,Female,White,Married,MA,4/28/2021,4/18/2022,Retired,Full-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3584,Orlando,Armstrong,orlando.armstrong@bilearner.com,11/7/1987,37,Female,Other,Married,MA,8/14/2020,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3585,Edward,Everett,edward.everett@bilearner.com,7/16/1992,33,Female,Black,Divorced,MA,12/22/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Fully Meets,4
3586,Jaqueline,Terrell,jaqueline.terrell@bilearner.com,12/27/2000,24,Female,Hispanic,Single,MA,2/1/2019,2/10/2019,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3587,Quinn,Mccullough,quinn.mccullough@bilearner.com,12/25/1977,47,Male,Other,Divorced,MA,5/10/2021,12/17/2021,Voluntarily Terminated,Full-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3588,Selena,Greer,selena.greer@bilearner.com,3/8/1972,53,Male,Black,Widowed,MA,6/25/2019,8/15/2019,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
3589,Giovani,Roy,giovani.roy@bilearner.com,8/2/1951,74,Male,White,Single,MA,4/25/2019,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,1
3590,Dominik,Mullen,dominik.mullen@bilearner.com,5/31/1995,30,Male,Asian,Widowed,MA,2/25/2021,10/13/2022,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3591,Abdullah,Ellison,abdullah.ellison@bilearner.com,11/14/1998,26,Female,White,Married,MA,11/23/2021,5/29/2023,Voluntarily Terminated,Contract,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Exceeds,5
3592,Andre,Guzman,andre.guzman@bilearner.com,12/23/1998,26,Male,Other,Single,MA,10/5/2021,6/18/2022,Voluntarily Terminated,Contract,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3593,Brayden,Malone,brayden.malone@bilearner.com,11/11/1949,75,Male,Asian,Married,MA,5/30/2020,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3594,Maribel,Morrison,maribel.morrison@bilearner.com,3/14/1968,57,Male,Black,Married,MA,12/11/2018,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,1
3595,Fisher,Stafford,fisher.stafford@bilearner.com,3/2/1952,73,Male,Other,Divorced,MA,9/22/2020,9/14/2022,Voluntarily Terminated,Contract,Temporary,Resignation,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3596,Kellen,Medina,kellen.medina@bilearner.com,7/19/1982,43,Male,Other,Single,MA,7/28/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
3597,Brenton,Monroe,brenton.monroe@bilearner.com,10/31/1986,38,Female,Black,Single,MA,6/6/2020,4/14/2021,Retired,Contract,Part-Time,Retirement,Production Technician II,Production & Operations,Zone C,Performance Improvement Plan,1
3598,Derick,Rocha,derick.rocha@bilearner.com,10/6/1950,74,Female,Other,Married,MA,9/28/2018,8/5/2023,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,1
3599,Elaine,Weeks,elaine.weeks@bilearner.com,3/31/1950,75,Female,White,Divorced,MA,4/12/2020,NULL,Active,Part-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,2
3600,Marely,Dixon,marely.dixon@bilearner.com,10/7/1949,75,Female,White,Single,MA,11/1/2022,NULL,Active,Contract,Temporary,NULL,Production Technician II,Production & Operations,Zone B,Performance Improvement Plan,2
3601,Keagan,Henson,keagan.henson@bilearner.com,7/22/1966,59,Female,White,Married,MA,11/21/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Exceeds,5
3602,Helena,Davenport,helena.davenport@bilearner.com,10/12/1994,30,Female,Hispanic,Married,MA,4/11/2021,5/24/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone B,Exceeds,5
3603,Houston,Aguirre,houston.aguirre@bilearner.com,2/15/1977,48,Female,White,Married,MA,11/29/2018,2/21/2019,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,2
3604,Kane,Owen,kane.owen@bilearner.com,3/9/1948,77,Female,Hispanic,Divorced,MA,1/16/2019,8/31/2022,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician II,Production & Operations,Zone B,Fully Meets,4
3605,Emerson,Pitts,emerson.pitts@bilearner.com,8/25/1943,81,Male,Other,Divorced,MA,9/18/2019,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3606,Clarissa,Winters,clarissa.winters@bilearner.com,3/13/1965,60,Male,Other,Divorced,MA,8/1/2019,1/20/2023,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3607,Frankie,Atkins,frankie.atkins@bilearner.com,8/3/1976,49,Male,Other,Married,MA,6/18/2019,4/14/2021,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician I,Production & Operations,Zone A,Exceeds,5
3608,Ally,Zhang,ally.zhang@bilearner.com,7/6/1979,46,Male,Other,Married,MA,2/13/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3609,Kayleigh,Harmon,kayleigh.harmon@bilearner.com,6/9/1993,32,Female,Other,Widowed,MA,6/2/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3610,Kayley,Myers,kayley.myers@bilearner.com,4/7/1973,52,Female,Other,Single,MA,10/11/2018,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3611,Rowan,Cobb,rowan.cobb@bilearner.com,1/20/1952,73,Female,Hispanic,Married,MA,3/9/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
3612,Edward,Mann,edward.mann@bilearner.com,12/25/1984,40,Male,Black,Single,MA,1/23/2022,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Fully Meets,4
3613,Amirah,Johnson,amirah.johnson@bilearner.com,6/14/1973,52,Male,Asian,Married,MA,2/24/2019,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,1
3614,Bridget,Deleon,bridget.deleon@bilearner.com,8/31/1973,51,Male,White,Married,MA,1/8/2020,7/2/2021,Voluntarily Terminated,Contract,Temporary,Voluntary,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3615,Martin,Weber,martin.weber@bilearner.com,5/14/1986,39,Male,Asian,Divorced,MA,5/13/2021,9/22/2022,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3616,Ruben,Lewis,ruben.lewis@bilearner.com,3/24/1981,44,Female,Hispanic,Married,MA,2/12/2022,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3617,Bailey,Collier,bailey.collier@bilearner.com,2/18/1961,64,Female,Hispanic,Married,MA,2/1/2023,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,1
3618,Charlee,Roth,charlee.roth@bilearner.com,5/5/1944,81,Male,Black,Married,MA,2/4/2023,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3619,Karissa,Bowers,karissa.bowers@bilearner.com,3/17/1984,41,Male,Asian,Married,MA,3/23/2023,5/1/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3620,Noel,Ramirez,noel.ramirez@bilearner.com,10/12/1994,30,Male,Hispanic,Married,MA,3/22/2023,7/14/2023,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,2
3621,Victoria,Franco,victoria.franco@bilearner.com,9/9/1997,27,Male,White,Married,MA,11/28/2018,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,2
3622,Danika,Fleming,danika.fleming@bilearner.com,10/16/1995,29,Female,Hispanic,Divorced,MA,7/9/2020,7/10/2021,Voluntarily Terminated,Part-Time,Temporary,Resignation,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3623,Jocelyn,Kline,jocelyn.kline@bilearner.com,4/25/1958,67,Female,Asian,Divorced,MA,2/11/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3624,Cesar,Higgins,cesar.higgins@bilearner.com,2/4/1996,29,Female,Asian,Married,MA,1/9/2020,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Fully Meets,4
3625,Gabriel,Dodson,gabriel.dodson@bilearner.com,12/14/1975,49,Female,Asian,Single,MA,11/11/2021,7/31/2022,Voluntarily Terminated,Contract,Part-Time,Resignation,Production Technician II,Production & Operations,Zone B,Exceeds,5
3626,Raphael,Sandoval,raphael.sandoval@bilearner.com,10/28/1993,31,Female,Asian,Single,MA,5/15/2021,NULL,Active,Full-Time,Temporary,NULL,Production Technician II,Production & Operations,Zone B,Performance Improvement Plan,2
3627,Ruth,Harrell,ruth.harrell@bilearner.com,2/23/1967,58,Female,Black,Married,MA,8/21/2019,10/28/2022,Voluntarily Terminated,Contract,Full-Time,Resignation,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
3628,Peyton,Barber,peyton.barber@bilearner.com,1/27/1946,79,Female,Hispanic,Married,MA,9/18/2020,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
3629,Reginald,Lowery,reginald.lowery@bilearner.com,11/26/1983,41,Male,Black,Divorced,MA,8/27/2022,12/3/2022,Voluntarily Terminated,Contract,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Exceeds,5
3630,Stephanie,Briggs,stephanie.briggs@bilearner.com,5/7/1965,60,Male,Other,Widowed,MA,2/23/2019,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Exceeds,5
3631,Shaniya,Becker,shaniya.becker@bilearner.com,4/28/1947,78,Male,Other,Divorced,MA,8/8/2022,10/25/2022,Retired,Contract,Full-Time,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3632,Ryan,Oconnell,ryan.oconnell@bilearner.com,10/3/1945,79,Male,Asian,Married,MA,9/24/2022,10/24/2022,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3633,Emma,Ware,emma.ware@bilearner.com,3/24/1987,38,Female,Hispanic,Single,MA,3/21/2022,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Exceeds,5
3634,Keyon,Haley,keyon.haley@bilearner.com,4/26/1962,63,Female,Other,Married,MA,6/23/2023,7/26/2023,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone B,Exceeds,5
3635,Kylee,Bates,kylee.bates@bilearner.com,3/12/1978,47,Female,Hispanic,Single,MA,10/26/2020,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3636,Marc,Chandler,marc.chandler@bilearner.com,3/13/1982,43,Male,Asian,Divorced,MA,1/29/2020,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
